Borough,Neighborhood,Building_Class_Category,Tax_Class_At_Present,Block,Lot,Building_Class_At_Present,Address,Zip_Code,Residential_Units,Commercial_Units,Total_Units,Land_Square_Feet,Gross_Square_Feet,Year_Built,Tax_Class_At_Time_Of_Sale,Building_Class_At_Time_Of_Sale,Sale_Price,Sale_Date
2,MORRISANIA/LONGWOOD,02 TWO FAMILY DWELLINGS,1,2695,118,B1,914 LONGWOOD AVE,10459,2.0,0.0,2.0,1992.0,2571.0,1993.0,1,B1,0,2024-03-21
2,MORRISANIA/LONGWOOD,02 TWO FAMILY DWELLINGS,1,2704,6,B1,982 INTERVALE AVENUE,10459,2.0,0.0,2.0,1638.0,2582.0,1901.0,1,B1,700000,2024-05-31
2,MORRISANIA/LONGWOOD,02 TWO FAMILY DWELLINGS,1,2705,33,B2,1083 KELLY STREET,10459,2.0,0.0,2.0,2100.0,1680.0,1992.0,1,B2,0,2024-01-25
2,MORRISANIA/LONGWOOD,02 TWO FAMILY DWELLINGS,1,2705,156,B2,1037 KELLY STREET,10459,2.0,0.0,2.0,2100.0,1680.0,1993.0,1,B2,719000,2023-12-29
2,MORRISANIA/LONGWOOD,02 TWO FAMILY DWELLINGS,1,2708,36,B1,750 KELLY STREET,10455,2.0,0.0,2.0,2500.0,3555.0,1901.0,1,B1,675000,2023-12-20
2,MORRISANIA/LONGWOOD,02 TWO FAMILY DWELLINGS,1,2716,106,B2,1040 KELLY STREET,10459,2.0,0.0,2.0,2100.0,1680.0,1993.0,1,B2,890000,2024-06-13
2,MORRISANIA/LONGWOOD,02 TWO FAMILY DWELLINGS,1,2716,150,B2,1067 TIFFANY,10459,2.0,0.0,2.0,3300.0,1680.0,1993.0,1,B2,0,2024-01-26
2,MORRISANIA/LONGWOOD,02 TWO FAMILY DWELLINGS,1,2716,152,B2,1063 TIFFANY STREET,10459,2.0,0.0,2.0,2100.0,1680.0,1993.0,1,B2,656000,2024-04-19
2,MORRISANIA/LONGWOOD,02 TWO FAMILY DWELLINGS,1,2719,3,S2,917 E 169 STREET,10459,2.0,1.0,3.0,869.0,2250.0,1910.0,1,S2,550000,2024-07-30
2,MORRISANIA/LONGWOOD,02 TWO FAMILY DWELLINGS,1,2719,79,S2,927 EAST 169TH STREET,10459,2.0,1.0,3.0,1720.0,3600.0,1920.0,1,S2,750000,2023-11-28
2,MORRISANIA/LONGWOOD,02 TWO FAMILY DWELLINGS,1,2719,144,B2,1132 FOX STREET,10459,2.0,0.0,2.0,1883.0,2259.0,1992.0,1,B2,0,2023-12-18
2,MORRISANIA/LONGWOOD,02 TWO FAMILY DWELLINGS,1,2719,146,B2,1134 FOX STREET,10459,2.0,0.0,2.0,1883.0,2259.0,1992.0,1,B2,0,2024-03-19
2,MORRISANIA/LONGWOOD,02 TWO FAMILY DWELLINGS,1,2719,178,B2,1151 SIMPSON,10459,2.0,0.0,2.0,1900.0,2280.0,1992.0,1,B2,10,2024-07-19
2,MORRISANIA/LONGWOOD,02 TWO FAMILY DWELLINGS,1,2744,42,B9,1101 HOE AVENUE,10459,2.0,0.0,2.0,2033.0,3216.0,1901.0,1,B9,999000,2024-08-27
2,MORRISANIA/LONGWOOD,02 TWO FAMILY DWELLINGS,1,2748,144,B2,1045 BRYANT AVENUE,10459,2.0,0.0,2.0,2033.0,2400.0,1995.0,1,B2,0,2024-01-04
2,MORRISANIA/LONGWOOD,02 TWO FAMILY DWELLINGS,1,2749,41,B2,1041 FAILE STREET,10459,2.0,0.0,2.0,2000.0,2880.0,1899.0,1,B2,920000,2024-03-28
2,MORRISANIA/LONGWOOD,02 TWO FAMILY DWELLINGS,1,2752,25,B2,1176 HOE AVENUE,10459,2.0,0.0,2.0,2500.0,1998.0,1899.0,1,B2,0,2024-06-21
2,MORRISANIA/LONGWOOD,02 TWO FAMILY DWELLINGS,1,2754,72,B2,1152 BRYANT AVENUE,10459,2.0,0.0,2.0,2300.0,2248.0,1901.0,1,B2,425880,2024-07-31
2,MORRISANIA/LONGWOOD,02 TWO FAMILY DWELLINGS,1,2754,73,B2,1154 BRYANT AVENUE,10459,2.0,0.0,2.0,2308.0,2272.0,1901.0,1,B2,0,2024-10-18
2,MORRISANIA/LONGWOOD,02 TWO FAMILY DWELLINGS,1,2935,16,B1,1391 CLINTON AVE,10456,2.0,0.0,2.0,1780.0,2176.0,1901.0,1,B1,950000,2024-09-09
2,MORRISANIA/LONGWOOD,02 TWO FAMILY DWELLINGS,1,2935,22,B2,1383 CLINTON AVENUE,10456,2.0,0.0,2.0,1517.0,1836.0,1901.0,1,B2,0,2024-09-23
2,MORRISANIA/LONGWOOD,02 TWO FAMILY DWELLINGS,1,2962,27,B2,1420 BOSTON ROAD,10456,2.0,0.0,2.0,1800.0,2600.0,1901.0,1,B2,0,2024-05-10
2,MORRISANIA/LONGWOOD,02 TWO FAMILY DWELLINGS,1,2963,40,B3,801 JENNINGS STREET,10459,2.0,0.0,2.0,6601.0,1320.0,1901.0,1,B3,1500000,2023-11-02
2,MORRISANIA/LONGWOOD,02 TWO FAMILY DWELLINGS,1,2963,42,B2,799 JENNINGS ST,10459,2.0,0.0,2.0,2500.0,1080.0,1931.0,1,B2,0,2024-06-03
2,MORRISANIA/LONGWOOD,02 TWO FAMILY DWELLINGS,1,2964,28,B3,829 JENNINGS STREET,10459,2.0,0.0,2.0,1667.0,1428.0,1901.0,1,B3,0,2024-02-15
2,MORRISANIA/LONGWOOD,02 TWO FAMILY DWELLINGS,1,2968,5,B2,817 EAST 169 ST,10459,2.0,0.0,2.0,1395.0,2632.0,1901.0,1,B2,0,2024-03-08
2,MORRISANIA/LONGWOOD,02 TWO FAMILY DWELLINGS,1,2968,61,B2,803 FREEMAN STREET,10459,2.0,0.0,2.0,1740.0,2520.0,1901.0,1,B2,225000,2023-12-12
2,MORRISANIA/LONGWOOD,02 TWO FAMILY DWELLINGS,1,2973,131,B2,1245 INTERVALE AVENUE,10459,2.0,0.0,2.0,1933.0,2280.0,1991.0,1,B2,0,2024-09-04
2,MORRISANIA/LONGWOOD,02 TWO FAMILY DWELLINGS,1,2973,133,B2,1241 INTERVALE AVENUE,10459,2.0,0.0,2.0,1900.0,2280.0,1991.0,1,B2,0,2024-03-14
2,MORRISANIA/LONGWOOD,02 TWO FAMILY DWELLINGS,1,2973,139,B2,1227 INTERVALE AVENUE,10459,2.0,0.0,2.0,1900.0,2280.0,1991.0,1,B2,0,2024-07-10
2,MORRISANIA/LONGWOOD,02 TWO FAMILY DWELLINGS,1,2973,150,B2,895 EAST 169 STREET,10459,2.0,0.0,2.0,2147.0,2280.0,1991.0,1,B2,800000,2024-01-31
2,MORRISANIA/LONGWOOD,02 TWO FAMILY DWELLINGS,1,2973,156,B2,883 EAST 169 STREET,10459,2.0,0.0,2.0,1870.0,2280.0,1991.0,1,B2,0,2024-09-27
2,MORRISANIA/LONGWOOD,02 TWO FAMILY DWELLINGS,1,2980,43,B2,1307 HOE AVENUE,10459,2.0,0.0,2.0,2500.0,1932.0,1901.0,1,B2,800000,2024-04-10
2,MORRISANIA/LONGWOOD,02 TWO FAMILY DWELLINGS,1,2980,44,B2,1305 HOE AVENUE,10459,2.0,0.0,2.0,2500.0,2266.0,1901.0,1,B2,950000,2024-04-10
2,MORRISANIA/LONGWOOD,02 TWO FAMILY DWELLINGS,1,2987,51,S2,1407 VYSE AVENUE,10459,2.0,1.0,3.0,1875.0,3086.0,1931.0,1,S2,800000,2024-05-22
2,MORRISANIA/LONGWOOD,02 TWO FAMILY DWELLINGS,1,2993,28,B2,1005 HOME STREET,10459,2.0,0.0,2.0,2368.0,2844.0,1920.0,1,B2,675000,2024-08-01
2,MORRISANIA/LONGWOOD,02 TWO FAMILY DWELLINGS,1,2994,10,B2,1422 VYSE,10459,2.0,0.0,2.0,2500.0,1600.0,1901.0,1,B2,645000,2024-03-19
2,MORRISANIA/LONGWOOD,03 THREE FAMILY DWELLINGS,1,2380,113,C0,426 E. 159TH STREET,10451,3.0,0.0,3.0,2200.0,3132.0,2001.0,1,C0,999000,2024-08-12
2,MORRISANIA/LONGWOOD,03 THREE FAMILY DWELLINGS,1,2607,57,C0,578 EAST 166 STREET,10456,3.0,0.0,3.0,2743.0,3804.0,2007.0,1,C0,0,2023-12-07
2,MORRISANIA/LONGWOOD,03 THREE FAMILY DWELLINGS,1,2614,13,C0,1198 FRANKLIN AVE,10456,3.0,0.0,3.0,8953.0,2324.0,1913.0,1,C0,0,2024-03-19
2,MORRISANIA/LONGWOOD,03 THREE FAMILY DWELLINGS,1,2617,50,C0,725 EAGLE AVENUE,10455,3.0,0.0,3.0,1784.0,2970.0,1910.0,1,C0,720000,2023-11-28
2,MORRISANIA/LONGWOOD,03 THREE FAMILY DWELLINGS,1,2617,51,C0,723 EAGLE AVENUE,10455,3.0,0.0,3.0,1782.0,2970.0,1910.0,1,C0,740000,2023-11-28
2,MORRISANIA/LONGWOOD,03 THREE FAMILY DWELLINGS,1,2617,55,C0,713 EAGLE AVENUE,10455,3.0,0.0,3.0,1785.0,2970.0,1901.0,1,C0,948200,2024-08-15
2,MORRISANIA/LONGWOOD,03 THREE FAMILY DWELLINGS,1,2617,68,C0,679 EAGLE AVENUE,10455,3.0,0.0,3.0,1962.0,3225.0,1901.0,1,C0,0,2023-12-09
2,MORRISANIA/LONGWOOD,03 THREE FAMILY DWELLINGS,1,2617,112,C0,683 EAGLE AVENUE,10455,3.0,0.0,3.0,1960.0,3426.0,1901.0,1,C0,800000,2024-08-30
2,MORRISANIA/LONGWOOD,03 THREE FAMILY DWELLINGS,1,2623,262,C0,593 JACKSON AVENUE,10455,3.0,0.0,3.0,1949.0,3804.0,2006.0,1,C0,0,2024-09-11
2,MORRISANIA/LONGWOOD,03 THREE FAMILY DWELLINGS,1,2651,10,C0,1118 JACKSON AVE,10456,3.0,0.0,3.0,2047.0,3786.0,1902.0,1,C0,460000,2023-12-20
2,MORRISANIA/LONGWOOD,03 THREE FAMILY DWELLINGS,1,2651,57,C0,1114 JACKSON AVENUE,10456,3.0,0.0,3.0,1748.0,3318.0,1903.0,1,C0,0,2023-12-06
2,MORRISANIA/LONGWOOD,03 THREE FAMILY DWELLINGS,1,2652,24,C0,1178 JACKSON AVENUE,10456,3.0,0.0,3.0,2187.0,3548.0,2003.0,1,C0,955000,2024-03-05
2,MORRISANIA/LONGWOOD,03 THREE FAMILY DWELLINGS,1,2657,16,C0,770 EAST 161 STREET,10456,3.0,0.0,3.0,1688.0,3324.0,2008.0,1,C0,0,2024-03-26
2,MORRISANIA/LONGWOOD,03 THREE FAMILY DWELLINGS,1,2662,42,C0,759 HOME ST,10456,3.0,0.0,3.0,2000.0,3550.0,1920.0,1,C0,930000,2024-06-24
2,MORRISANIA/LONGWOOD,03 THREE FAMILY DWELLINGS,1,2663,47,C0,1225 TINTON AVENUE,10456,3.0,0.0,3.0,2237.0,2086.0,1920.0,1,C0,790000,2024-05-13
2,MORRISANIA/LONGWOOD,03 THREE FAMILY DWELLINGS,1,2663,53,C0,1213 TINTON AVENUE,10456,3.0,0.0,3.0,2377.0,2184.0,1920.0,1,C0,10,2024-03-25
2,MORRISANIA/LONGWOOD,03 THREE FAMILY DWELLINGS,1,2669,20,C0,996 TINTON AVENUE,10456,3.0,0.0,3.0,1992.0,2241.0,2004.0,1,C0,0,2023-11-28
2,MORRISANIA/LONGWOOD,03 THREE FAMILY DWELLINGS,1,2673,15,C0,1228 TINTON AVENUE,10456,3.0,0.0,3.0,2915.0,2754.0,1910.0,1,C0,0,2023-12-16
2,MORRISANIA/LONGWOOD,03 THREE FAMILY DWELLINGS,1,2675,13,C0,686 UNION AVENUE,10455,3.0,0.0,3.0,1765.0,2868.0,1901.0,1,C0,920000,2024-04-18
2,MORRISANIA/LONGWOOD,03 THREE FAMILY DWELLINGS,1,2675,60,C0,715 PROSPECT AVENUE,10455,3.0,0.0,3.0,1903.0,2646.0,1901.0,1,C0,900000,2024-08-22
2,MORRISANIA/LONGWOOD,03 THREE FAMILY DWELLINGS,1,2678,29,C0,816 E 165TH ST,10459,3.0,0.0,3.0,2500.0,3750.0,2006.0,1,C0,0,2023-12-21
2,MORRISANIA/LONGWOOD,03 THREE FAMILY DWELLINGS,1,2682,44,C0,819 EAST 168TH STREET,10459,3.0,0.0,3.0,2527.0,3090.0,1899.0,1,C0,775000,2024-01-31
2,MORRISANIA/LONGWOOD,03 THREE FAMILY DWELLINGS,1,2687,116,C0,866 EAST 156 STREET,10455,3.0,0.0,3.0,2290.0,4505.0,2009.0,1,C0,700000,2024-01-19
2,MORRISANIA/LONGWOOD,03 THREE FAMILY DWELLINGS,1,2688,80,C0,861 MACY PLACE,10455,3.0,0.0,3.0,3500.0,3000.0,1910.0,1,C0,999999,2024-07-18
2,MORRISANIA/LONGWOOD,03 THREE FAMILY DWELLINGS,1,2694,143,C0,1238 REV JAMES POLITE AVE,10459,3.0,0.0,3.0,2645.0,3292.0,2006.0,1,C0,264284,2024-01-10
2,MORRISANIA/LONGWOOD,03 THREE FAMILY DWELLINGS,1,2695,27,C0,787 DAWSON STREET,10455,3.0,0.0,3.0,2500.0,3432.0,1910.0,1,C0,850000,2023-12-29
2,MORRISANIA/LONGWOOD,03 THREE FAMILY DWELLINGS,1,2698,81,C0,926 REV JAMES POLITE AVE,10459,3.0,0.0,3.0,1354.0,4800.0,2005.0,1,C0,10,2023-11-07
2,MORRISANIA/LONGWOOD,03 THREE FAMILY DWELLINGS,1,2700,152,C0,1067 INTERVALE AVE,10459,3.0,0.0,3.0,1546.0,3312.0,2005.0,1,C0,0,2023-11-27
2,MORRISANIA/LONGWOOD,03 THREE FAMILY DWELLINGS,1,2701,44,C0,751 KELLY STREET,10455,3.0,0.0,3.0,2500.0,3120.0,1901.0,1,C0,950000,2024-02-13
2,MORRISANIA/LONGWOOD,03 THREE FAMILY DWELLINGS,1,2701,48,C0,743 KELLY STREET,10455,3.0,0.0,3.0,2500.0,3120.0,1901.0,1,C0,0,2024-03-20
2,MORRISANIA/LONGWOOD,03 THREE FAMILY DWELLINGS,1,2701,51,C0,737 KELLY STREET,10455,3.0,0.0,3.0,2500.0,3120.0,1901.0,1,C0,860000,2024-08-15
2,MORRISANIA/LONGWOOD,03 THREE FAMILY DWELLINGS,1,2701,55,C0,729 KELLY STREET,10455,3.0,0.0,3.0,2500.0,3612.0,1925.0,1,C0,0,2023-12-29
2,MORRISANIA/LONGWOOD,03 THREE FAMILY DWELLINGS,1,2705,1,C0,915 EAST 165TH STREET,10459,3.0,0.0,3.0,1315.0,3300.0,2005.0,1,C0,1123711,2024-04-29
2,MORRISANIA/LONGWOOD,03 THREE FAMILY DWELLINGS,1,2705,23,C0,1074 INTERVALE AVENUE,10459,3.0,0.0,3.0,2142.0,3348.0,1905.0,1,C0,0,2024-05-23
2,MORRISANIA/LONGWOOD,03 THREE FAMILY DWELLINGS,1,2719,39,C0,1122 FOX STREET,10459,3.0,0.0,3.0,2000.0,4140.0,1901.0,1,C0,1390000,2024-07-26
2,MORRISANIA/LONGWOOD,03 THREE FAMILY DWELLINGS,1,2719,46,C0,1140 FOX STREET,10459,3.0,0.0,3.0,2744.0,3000.0,1901.0,1,C0,0,2024-10-29
2,MORRISANIA/LONGWOOD,03 THREE FAMILY DWELLINGS,1,2748,12,C0,1024 FAILE STREET,10459,3.0,0.0,3.0,2000.0,3330.0,1901.0,1,C0,1280000,2024-04-26
2,MORRISANIA/LONGWOOD,03 THREE FAMILY DWELLINGS,1,2758,13,C0,1150 LONGFELLOW AVE,10459,3.0,0.0,3.0,2128.0,3156.0,1899.0,1,C0,850000,2024-04-05
2,MORRISANIA/LONGWOOD,03 THREE FAMILY DWELLINGS,1,2931,139,C0,572 EAST 170TH STREET,10456,3.0,0.0,3.0,1895.0,3024.0,2002.0,1,C0,940000,2023-12-27
2,MORRISANIA/LONGWOOD,03 THREE FAMILY DWELLINGS,1,2933,22,C0,1354 FRANKLIN AVENUE,10456,3.0,0.0,3.0,2852.0,4440.0,1901.0,1,C0,0,2024-01-25
2,MORRISANIA/LONGWOOD,03 THREE FAMILY DWELLINGS,1,2935,25,C0,645 JEFFERSON PLACE,10456,3.0,0.0,3.0,1260.0,2973.0,1901.0,1,C0,820000,2024-08-30
2,MORRISANIA/LONGWOOD,03 THREE FAMILY DWELLINGS,1,2935,70,C0,655 JEFFERSON,10456,3.0,0.0,3.0,1387.0,1875.0,1901.0,1,C0,350000,2024-04-08
2,MORRISANIA/LONGWOOD,03 THREE FAMILY DWELLINGS,1,2935,70,C0,655 JEFFERSON PLACE,10456,3.0,0.0,3.0,1387.0,1875.0,1901.0,1,C0,492500,2024-05-10
2,MORRISANIA/LONGWOOD,03 THREE FAMILY DWELLINGS,1,2961,144,C0,1287 UNION AVENUE,10459,3.0,0.0,3.0,2692.0,3564.0,2006.0,1,C0,0,2024-04-25
2,MORRISANIA/LONGWOOD,03 THREE FAMILY DWELLINGS,1,2968,7,C0,821 EAST 169TH STREET,10459,3.0,0.0,3.0,1736.0,2632.0,1901.0,1,C0,612500,2024-02-15
2,MORRISANIA/LONGWOOD,03 THREE FAMILY DWELLINGS,1,2971,7,C0,1374 PROSPECT AVENUE,10459,3.0,0.0,3.0,2714.0,2646.0,1901.0,1,C0,595676,2024-01-26
2,MORRISANIA/LONGWOOD,03 THREE FAMILY DWELLINGS,1,2972,25,C0,1332 CHISHOLM STREET,10459,3.0,0.0,3.0,2000.0,3000.0,1920.0,1,C0,0,2024-01-04
2,MORRISANIA/LONGWOOD,03 THREE FAMILY DWELLINGS,1,2975,6,C0,1222 SIMPSON STREET,10459,3.0,0.0,3.0,2500.0,2730.0,1920.0,1,C0,999000,2024-01-11
2,MORRISANIA/LONGWOOD,03 THREE FAMILY DWELLINGS,1,2980,57,C0,1279 HOE AVENUE,10459,3.0,0.0,3.0,2345.0,3150.0,1999.0,1,C0,0,2024-05-23
2,MORRISANIA/LONGWOOD,03 THREE FAMILY DWELLINGS,1,2987,137,C0,1439 VYSE AVE,10459,3.0,0.0,3.0,2500.0,3375.0,1999.0,1,C0,725000,2024-04-23
2,MORRISANIA/LONGWOOD,03 THREE FAMILY DWELLINGS,1,2994,12,C0,1426 VYSE AVENUE,10459,3.0,0.0,3.0,2500.0,3900.0,2004.0,1,C0,1060000,2024-04-03
2,MORRISANIA/LONGWOOD,04 TAX CLASS 1 CONDOS,1A,2360,1010,R3,"520A EAST 159 STREET, N/A",10451,1.0,3.140050697084918,1.0,3.140050697084918,3.140050697084918,1994.0,1,R3,310000,2024-08-01
2,MORRISANIA/LONGWOOD,04 TAX CLASS 1 CONDOS,1A,2360,1012,R3,"520C EAST 159 STREET, 4C",10451,1.0,3.140050697084918,1.0,3.140050697084918,3.140050697084918,1994.0,1,R3,280000,2024-09-13
2,MORRISANIA/LONGWOOD,04 TAX CLASS 1 CONDOS,1A,2360,1029,R3,"808C BROOK AVENUE, 9C",10451,1.0,3.140050697084918,1.0,3.140050697084918,3.140050697084918,1994.0,1,R3,0,2024-03-11
2,MORRISANIA/LONGWOOD,04 TAX CLASS 1 CONDOS,1A,2360,1031,R3,"806B BROOK AVENUE, 10B",10451,1.0,3.140050697084918,1.0,3.140050697084918,3.140050697084918,1994.0,1,R3,361800,2024-01-26
2,MORRISANIA/LONGWOOD,04 TAX CLASS 1 CONDOS,1A,2360,1033,R3,"806D BROOK AVENUE, 10D",10451,1.0,3.140050697084918,1.0,3.140050697084918,3.140050697084918,1994.0,1,R3,350000,2024-04-30
2,MORRISANIA/LONGWOOD,04 TAX CLASS 1 CONDOS,1A,2360,1058,R3,"805B ST ANNS AVENUE, 18B",10456,1.0,3.140050697084918,1.0,3.140050697084918,3.140050697084918,1994.0,1,R3,326500,2024-07-18
2,MORRISANIA/LONGWOOD,04 TAX CLASS 1 CONDOS,1A,2360,1089,R3,"793B ST ANNS AVENUE, 27B",10456,1.0,3.140050697084918,1.0,3.140050697084918,3.140050697084918,1994.0,1,R3,355000,2024-07-15
2,MORRISANIA/LONGWOOD,04 TAX CLASS 1 CONDOS,1A,2360,1091,R3,"795A ST ANNS AVENUE, 28A",10456,1.0,3.140050697084918,1.0,3.140050697084918,3.140050697084918,1994.0,1,R3,320000,2023-11-07
2,MORRISANIA/LONGWOOD,04 TAX CLASS 1 CONDOS,1A,2360,1106,R3,"778A BROOK AVENUE, 32A",10451,1.0,3.140050697084918,1.0,3.140050697084918,3.140050697084918,1994.0,1,R3,0,2024-07-30
2,MORRISANIA/LONGWOOD,04 TAX CLASS 1 CONDOS,1A,2360,1107,R3,"778B BROOK AVENUE, 32B",10451,1.0,3.140050697084918,1.0,3.140050697084918,3.140050697084918,1994.0,1,R3,375000,2024-05-29
2,MORRISANIA/LONGWOOD,04 TAX CLASS 1 CONDOS,1A,2360,1111,R3,"776B BROOK AVENUE, 33B",10451,1.0,3.140050697084918,1.0,3.140050697084918,3.140050697084918,1994.0,1,R3,333000,2024-03-27
2,MORRISANIA/LONGWOOD,04 TAX CLASS 1 CONDOS,1A,2360,1123,R3,"770B BROOK AVENUE, 36B",10451,1.0,3.140050697084918,1.0,3.140050697084918,3.140050697084918,1994.0,1,R3,0,2024-10-11
2,MORRISANIA/LONGWOOD,04 TAX CLASS 1 CONDOS,1A,2360,1137,R3,"763D SAINT ANNS AVENUE, 39D",10456,1.0,3.140050697084918,1.0,3.140050697084918,3.140050697084918,1994.0,1,R3,330000,2023-12-28
2,MORRISANIA/LONGWOOD,04 TAX CLASS 1 CONDOS,1A,2360,1149,R3,"769D ST ANNS AVENUE, 42D",10456,1.0,3.140050697084918,1.0,3.140050697084918,3.140050697084918,1994.0,1,R3,340000,2023-11-03
2,MORRISANIA/LONGWOOD,04 TAX CLASS 1 CONDOS,1A,2360,1153,R3,"771D ST ANNS AVENUE, 43D",10456,1.0,3.140050697084918,1.0,3.140050697084918,3.140050697084918,1994.0,1,R3,0,2024-06-13
2,MORRISANIA/LONGWOOD,04 TAX CLASS 1 CONDOS,1A,2360,1184,R3,"753B SAINT ANNS AVE, 52B",10456,1.0,3.140050697084918,1.0,3.140050697084918,3.140050697084918,1994.0,1,R3,350000,2024-04-04
2,MORRISANIA/LONGWOOD,04 TAX CLASS 1 CONDOS,1A,2360,1210,R3,"754D BROOK AVENUE, 58D",10451,1.0,3.140050697084918,1.0,3.140050697084918,3.140050697084918,1994.0,1,R3,371000,2024-05-30
2,MORRISANIA/LONGWOOD,04 TAX CLASS 1 CONDOS,1A,2360,1220,R3,"517A EAST 156 STREET, 62A",10455,1.0,3.140050697084918,1.0,3.140050697084918,3.140050697084918,1994.0,1,R3,335000,2023-11-30
2,MORRISANIA/LONGWOOD,04 TAX CLASS 1 CONDOS,1A,2360,1227,R3,"519D EAST 156 STREET, 63D",10455,1.0,3.140050697084918,1.0,3.140050697084918,3.140050697084918,1994.0,1,R3,359000,2024-06-13
2,MORRISANIA/LONGWOOD,04 TAX CLASS 1 CONDOS,1A,2360,1232,R3,"523A EAST 156 STREET, 65A",10455,1.0,3.140050697084918,1.0,3.140050697084918,3.140050697084918,1994.0,1,R3,280000,2023-12-19
2,MORRISANIA/LONGWOOD,04 TAX CLASS 1 CONDOS,1A,2360,1240,R3,"527C EAST 156 STREET, 67C",10455,1.0,3.140050697084918,1.0,3.140050697084918,3.140050697084918,1994.0,1,R3,350000,2024-02-16
2,MORRISANIA/LONGWOOD,04 TAX CLASS 1 CONDOS,1A,2360,1256,R3,"743C ST ANNS AVENUE, 71C",10456,1.0,3.140050697084918,1.0,3.140050697084918,3.140050697084918,1994.0,1,R3,335000,2024-04-04
2,MORRISANIA/LONGWOOD,04 TAX CLASS 1 CONDOS,1A,2360,1262,R3,"747A ST ANNS AVENUE, 73A",10456,1.0,3.140050697084918,1.0,3.140050697084918,3.140050697084918,1994.0,1,R3,350000,2024-08-30
2,MORRISANIA/LONGWOOD,04 TAX CLASS 1 CONDOS,1A,2360,1264,R3,"747 SAINT ANNS AVENUE, 73C",10456,1.0,3.140050697084918,1.0,3.140050697084918,3.140050697084918,1994.0,1,R3,370000,2024-02-02
2,MORRISANIA/LONGWOOD,04 TAX CLASS 1 CONDOS,1A,2630,1024,R3,"829 TRINITY AVENUE, E3",10456,1.0,3.140050697084918,1.0,3.140050697084918,3.140050697084918,1993.0,1,R3,1,2023-11-30
2,MORRISANIA/LONGWOOD,04 TAX CLASS 1 CONDOS,1A,2637,1021,R3,"820 TRINITY AVENUE, C",10456,1.0,3.140050697084918,1.0,3.140050697084918,3.140050697084918,1995.0,1,R3,350000,2024-03-06
2,MORRISANIA/LONGWOOD,04 TAX CLASS 1 CONDOS,1A,2677,1011,R3,"825 EAST 161ST STREET, B",10459,1.0,3.140050697084918,1.0,3.140050697084918,3.140050697084918,1995.0,1,R3,360000,2024-03-06
2,MORRISANIA/LONGWOOD,04 TAX CLASS 1 CONDOS,1A,2677,1067,R3,"889 PROSPECT AVENUE, A",10459,1.0,3.140050697084918,1.0,3.140050697084918,3.140050697084918,nan,1,R3,0,2024-04-09
2,MORRISANIA/LONGWOOD,04 TAX CLASS 1 CONDOS,1A,2677,1095,R3,"907 PROSPECT AVENUE, B",10459,1.0,3.140050697084918,1.0,3.140050697084918,3.140050697084918,nan,1,R3,280000,2024-07-16
2,MORRISANIA/LONGWOOD,04 TAX CLASS 1 CONDOS,1A,2677,1096,R3,"907 PROSPECT AVE, C",10459,1.0,3.140050697084918,1.0,3.140050697084918,3.140050697084918,nan,1,R3,399000,2024-01-19
2,MORRISANIA/LONGWOOD,04 TAX CLASS 1 CONDOS,1A,2677,1098,R3,"908 UNION AVENUE, B",10459,1.0,3.140050697084918,1.0,3.140050697084918,3.140050697084918,nan,1,R3,359000,2024-04-10
2,MORRISANIA/LONGWOOD,04 TAX CLASS 1 CONDOS,1A,2677,1104,R3,"912 UNION AVENUE, B",10459,1.0,3.140050697084918,1.0,3.140050697084918,3.140050697084918,nan,1,R3,334000,2023-12-08
2,MORRISANIA/LONGWOOD,04 TAX CLASS 1 CONDOS,1A,2677,1112,R3,"918 UNION AVE, A",10459,1.0,3.140050697084918,1.0,3.140050697084918,3.140050697084918,nan,1,R3,0,2024-04-05
2,MORRISANIA/LONGWOOD,04 TAX CLASS 1 CONDOS,1A,2677,1113,R3,"918 UNION AVENUE, B",10459,1.0,3.140050697084918,1.0,3.140050697084918,3.140050697084918,nan,1,R3,0,2024-03-08
2,MORRISANIA/LONGWOOD,04 TAX CLASS 1 CONDOS,1A,2677,1128,R3,"928 UNION AVENUE, B",10459,1.0,3.140050697084918,1.0,3.140050697084918,3.140050697084918,nan,1,R3,0,2024-05-16
2,MORRISANIA/LONGWOOD,04 TAX CLASS 1 CONDOS,1A,2677,1139,R3,"936 UNION AVENUE, A",10459,1.0,3.140050697084918,1.0,3.140050697084918,3.140050697084918,nan,1,R3,390000,2024-02-29
2,MORRISANIA/LONGWOOD,04 TAX CLASS 1 CONDOS,1A,2693,1004,R3,"1238 PROSPECT AVENUE, 1B",10459,1.0,3.140050697084918,1.0,3.140050697084918,3.140050697084918,2007.0,1,R3,0,2024-01-11
2,MORRISANIA/LONGWOOD,04 TAX CLASS 1 CONDOS,1A,2693,1005,R3,"1238 PROSPECT AVENUE, 2B",10459,1.0,3.140050697084918,1.0,3.140050697084918,3.140050697084918,2007.0,1,R3,400000,2024-09-13
2,MORRISANIA/LONGWOOD,05 TAX CLASS 1 VACANT LAND,1B,2379,45,V0,450 EAST 158TH STREET,10451,0.0,0.0,0.0,7400.0,0.0,nan,1,V0,4315000,2024-03-27
2,MORRISANIA/LONGWOOD,05 TAX CLASS 1 VACANT LAND,1B,2380,35,V0,407-409 EAST 158 STREET,10451,0.0,0.0,0.0,5092.0,0.0,nan,1,V0,4315000,2024-03-27
